IdArea,NameArea,IdParty,NameParty,NoRegister,NameRegister,Status,NameInitial,Tags[],Score,Source
A4903,สุพรรณบุรี เขต 3,145,เสรีรวมไทย,10,พ.ต.ท. สีหราช อยู่สุวรรณ,TRUE,สร.,,,
A4903,สุพรรณบุรี เขต 3,055,ชาติไทยพัฒนา,11,นาย ประภัตร โพธสุธน,TRUE,ชทพ.,,,
A4903,สุพรรณบุรี เขต 3,077,ไทยรักษาชาติ,12,นาย เทียนชัย ปิ่นวิเศษ,TRUE,ทษช.,,,
A4903,สุพรรณบุรี เขต 3,045,ชาติพัฒนา,13,นางสาว นพรัตน์ แจ่มจำรัส,TRUE,ชพน.,,,
A4903,สุพรรณบุรี เขต 3,193,เศรษฐกิจใหม่,14,นาย กำจัด ใจดี,TRUE,ศม.,,,
A4903,สุพรรณบุรี เขต 3,149,เพื่อชาติ,15,นางสาว สุนิสา หาญกล้า,TRUE,พ.พ.ช.,,,
A4903,สุพรรณบุรี เขต 3,109,ประชาธิปไตยใหม่,16,นางสาว ธนารัตน์ โพธิ์บุรีพานิช,TRUE,ปธม.,,,
A4903,สุพรรณบุรี เขต 3,124,พลังท้องถิ่นไท,17,นาย ประเทือง จินดาวงษ์,TRUE,ทถท.,,,
A4903,สุพรรณบุรี เขต 3,179,เพื่อนไทย,18,นาย บำรุง อภิเดช,TRUE,พ,,,
A4903,สุพรรณบุรี เขต 3,184,พลังปวงชนไทย,19,จ.ส.อ. ภูวดิษฐ์ นรการ,TRUE,พลท.,,,
A4903,สุพรรณบุรี เขต 3,176,ประชาชนปฏิรูป,20,นาย ธัญวิสิฏฐ์ ทับทิมทอง,TRUE,ปชช.,,,
A4903,สุพรรณบุรี เขต 3,155,พลังไทยรักชาติ,21,นาย ณรงค์ ไทยศรี,TRUE,พทรช.,,,
A4903,สุพรรณบุรี เขต 3,186,พลังชาติไทย,22,นาย บุญมา ปิ่นกระจัน,TRUE,พพชท.,,,
A4903,สุพรรณบุรี เขต 3,022,เครือข่ายชาวนาแห่งประเทศไทย,23,นาย เนติ สกุลพราหมณ์,TRUE,พนท.,,,
A4903,สุพรรณบุรี เขต 3,118,ครูไทยเพื่อประชาชน,24,นาย ชวัลภ์ พันธุ์จบสิงห์,TRUE,ค.พ.ช.,,,
A4903,สุพรรณบุรี เขต 3,206,กรีน,25,นาย สมาน วงษ์กัณหา,TRUE,กร,,,
A4903,สุพรรณบุรี เขต 3,188,แผ่นดินธรรม,26,นาย ยงยุทธ พรรณกลิ่น,TRUE,ผธ.,,,
A4903,สุพรรณบุรี เขต 3,190,ประชาธรรมไทย,27,นางสาว สวรส สว่างศรี,TRUE,ปธท.,,,
A4903,สุพรรณบุรี เขต 3,144,ไทรักธรรม,28,นาย ธนัชญ์พงษ์ ทองไหลรวม,TRUE,ท.ธ.,,,
A4903,สุพรรณบุรี เขต 3,205,ประชาไทย,29,นาย บุญศักย์ พวงพั่วเพชร,TRUE,ปรชท.,,,
A4904,สุพรรณบุรี เขต 4,077,ไทยรักษาชาติ,1,นาย ไพโรจน์ ลีรัตนนุรัตน์,TRUE,ทษช.,,,
A4904,สุพรรณบุรี เขต 4,175,พลังธรรมใหม่,2,นาย ประชุม กาฬษร,TRUE,พธม.,,,
A4904,สุพรรณบุรี เขต 4,145,เสรีรวมไทย,3,นาย สานัน สถาปกาญพงศ์,TRUE,สร.,,,
A4904,สุพรรณบุรี เขต 4,055,ชาติไทยพัฒนา,4,นาย เสมอกัน เที่ยงธรรม,TRUE,ชทพ.,,,
A4904,สุพรรณบุรี เขต 4,034,เพื่อไทย,5,นาย สหรัฐ กุลศรี,TRUE,พท.,,,
A4904,สุพรรณบุรี เขต 4,177,อนาคตใหม่,6,นาย สังวร แตงทอง,TRUE,อนค.,,,
A4904,สุพรรณบุรี เขต 4,133,รักษ์ผืนป่าประเทศไทย,7,จ.ส.อ. วัฒนชัย เจริญศรี,TRUE,ทป.,,,
A4904,สุพรรณบุรี เขต 4,172,ประชาภิวัฒน์,8,นาย สุขสันต์ คงคา,TRUE,ปชภ.,,,
A4904,สุพรรณบุรี เขต 4,001,ประชาธิปัตย์,9,นาย เอกนรินทร์ คำทอง,TRUE,ปชป.,,,
A4904,สุพรรณบุรี เขต 4,181,รวมพลังประชาชาติไทย,10,นาย นิมิตร สมบูรณ์วิทย์,TRUE,รปช.,,,
A4904,สุพรรณบุรี เขต 4,045,ชาติพัฒนา,11,นาย มาโนต แพพิพัฒน์,TRUE,ชพน.,,,
A4904,สุพรรณบุรี เขต 4,063,ภูมิใจไทย,12,พ.ต.ท. ราชศักดิ์ คงสว่าง,TRUE,ภท.,,,
A4904,สุพรรณบุรี เขต 4,124,พลังท้องถิ่นไท,13,นางสาว เครือจรรย์ เรือนทองคำ,TRUE,ทถท.,,,
A4904,สุพรรณบุรี เขต 4,149,เพื่อชาติ,14,นางสาว กัลยาณี เฉวียงวาศ,TRUE,พ.พ.ช.,,,
A4904,สุพรรณบุรี เขต 4,109,ประชาธิปไตยใหม่,15,นาย อนุรักษ์ อยู่สายชล,TRUE,ปธม.,,,
A4904,สุพรรณบุรี เขต 4,192,พลังประชารัฐ,16,นาย สุจินต์ ศรีวิเชียร,TRUE,พปชร.,,,
A4904,สุพรรณบุรี เขต 4,179,เพื่อนไทย,17,นาย มานพพ์ กลิ่นเกษร,TRUE,พ,,,
A4904,สุพรรณบุรี เขต 4,184,พลังปวงชนไทย,18,นาย นพดล เอมบัณฑิตย์,TRUE,พลท.,,,
A4904,สุพรรณบุรี เขต 4,176,ประชาชนปฏิรูป,19,นาง กชพร ฤทธิดำรงโภคิน,TRUE,ปชช.,,,
A4904,สุพรรณบุรี เขต 4,122,พลังสหกรณ์,20,นาย ฐิตินันท์ นุ่มบัว,TRUE,พ.พส.,,,
A4904,สุพรรณบุรี เขต 4,022,เครือข่ายชาวนาแห่งประเทศไทย,21,นางสาว ประยูร คนสูงดี,TRUE,พนท.,,,
A4904,สุพรรณบุรี เขต 4,118,ครูไทยเพื่อประชาชน,22,นาย คำเขียน เพ็งอุ่น,TRUE,ค.พ.ช.,,,
A4904,สุพรรณบุรี เขต 4,206,กรีน,23,นางสาว เสอะเยียเบ่อ งามยิ่ง,TRUE,กร,,,
A4904,สุพรรณบุรี เขต 4,193,เศรษฐกิจใหม่,24,นาย บรรจง ราตรี,TRUE,ศม.,,,
A4904,สุพรรณบุรี เขต 4,190,ประชาธรรมไทย,25,นางสาว กรรณิการ์ อินทร์แปลง,TRUE,ปธท.,,,
A4904,สุพรรณบุรี เขต 4,188,แผ่นดินธรรม,26,นาย ศรีไพล เบ็ญจวรรณ,TRUE,ผธ.,,,
A4904,สุพรรณบุรี เขต 4,186,พลังชาติไทย,27,นางสาว นาฏยา นุชนารถ,TRUE,พพชท.,,,
A4904,สุพรรณบุรี เขต 4,144,ไทรักธรรม,28,พันโท รุ่ง ผิวชอุ่ม,TRUE,ท.ธ.,,,
A4904,สุพรรณบุรี เขต 4,205,ประชาไทย,29,นาย ประจวบ เจตนะเสน,TRUE,ปรชท.,,,
A7701,กรุงเทพมหานคร เขต 1,180,ไทยศรีวิไลย์,1,นางสาว ณัฐปภัสร์ วรธันย์ผาสุข,TRUE,ทศล.,,,
A7701,กรุงเทพมหานคร เขต 1,124,พลังท้องถิ่นไท,2,นาย ธเนษฐ เศรษฐาวาณิช,TRUE,ทถท.,,,
A7701,กรุงเทพมหานคร เขต 1,001,ประชาธิปัตย์,3,นาง เจิมมาศ จึงเลิศศิริ,TRUE,ปชป.,,,
A7701,กรุงเทพมหานคร เขต 1,055,ชาติไทยพัฒนา,4,นาย กรีณรงค์ ชาตรี,TRUE,ชทพ.,,,
A7701,กรุงเทพมหานคร เขต 1,176,ประชาชนปฏิรูป,5,นาง ดรัณภัทร วิชชาวุธ,TRUE,ปชช.,,,
A7701,กรุงเทพมหานคร เขต 1,187,ประชาชาติ,6,นาย รวิโชติ ธำรงนาวาสวัสดิ์,TRUE,ปช.,,,
A7701,กรุงเทพมหานคร เขต 1,181,รวมพลังประชาชาติไทย,7,นาย เตช เตชะพัฒน์สิริ,TRUE,รปช.,,,
A7701,กรุงเทพมหานคร เขต 1,045,ชาติพัฒนา,8,นาย อนุสรณ์ เกษมวรรณ,TRUE,ชพน.,,,
A7701,กรุงเทพมหานคร เขต 1,034,เพื่อไทย,9,นางสาว ลีลาวดี วัชโรบล,TRUE,พท.,,,
A7701,กรุงเทพมหานคร เขต 1,149,เพื่อชาติ,10,นาย ณัฏฐ์พงษ์ ยงใจยุทธ,TRUE,พ.พ.ช.,,,
A7701,กรุงเทพมหานคร เขต 1,177,อนาคตใหม่,11,นางสาว นพมาศ การุญ,TRUE,อนค.,,,
A7701,กรุงเทพมหานคร เขต 1,133,รักษ์ผืนป่าประเทศไทย,12,นาย กอบชัย ชยามฤต,TRUE,ทป.,,,
A7701,กรุงเทพมหานคร เขต 1,063,ภูมิใจไทย,13,นาย ทวีพร อนุตรพงษ์สกุล,TRUE,ภท.,,,
A7701,กรุงเทพมหานคร เขต 1,192,พลังประชารัฐ,14,นางสาว กานต์กนิษฐ์ แห้วสันตติ,TRUE,พปชร.,,,
A7701,กรุงเทพมหานคร เขต 1,172,ประชาภิวัฒน์,15,นาย ธนชาต เมฆวันวรา,TRUE,ปชภ.,,,
A7701,กรุงเทพมหานคร เขต 1,041,เพื่อแผ่นดิน,16,นาย วิเชียร โมไนยกุล,TRUE,พผ.,,,
A7701,กรุงเทพมหานคร เขต 1,145,เสรีรวมไทย,17,ร้อยเอก วัชราภรณ์ สังวรโยธิน,TRUE,สร.,,,
A7701,กรุงเทพมหานคร เขต 1,191,ประชานิยม,18,นางสาว วิสุดา จงสกุลชัย,TRUE,ปย.,,,
A7701,กรุงเทพมหานคร เขต 1,129,ถิ่นกาขาวชาววิไล,19,นาย เรียบ ประทุมฝาง,TRUE,พถกข.,,,
A7701,กรุงเทพมหานคร เขต 1,154,ภราดรภาพ,20,นาย ณัฐพล หวังชูเชิดกุล,TRUE,ภดภ.,,,
A7701,กรุงเทพมหานคร เขต 1,193,เศรษฐกิจใหม่,21,นาย มงคล เสมอภาพ,TRUE,ศม.,,,
A7701,กรุงเทพมหานคร เขต 1,171,มติประชา,22,นาง วัลลี แอสุวรรณ์,TRUE,มปช.,,,
A7701,กรุงเทพมหานคร เขต 1,188,แผ่นดินธรรม,23,จ่าเอก พิพัฒน์ วงษ์ฤทธิ์,TRUE,ผธ.,,,
A7701,กรุงเทพมหานคร เขต 1,186,พลังชาติไทย,24,นาย หฤษฎ์ หนูเอี่ยม,TRUE,พพชท.,,,
A7701,กรุงเทพมหานคร เขต 1,118,ครูไทยเพื่อประชาชน,25,นาย พงศ์ชิษณุ พีรดาจิราวัฒน์,TRUE,ค.พ.ช.,,,
A7701,กรุงเทพมหานคร เขต 1,004,มหาชน,26,นางสาว พัทธ์ฐิชา ณิชยรวีพัชร์,TRUE,พมช.,,,
A7701,กรุงเทพมหานคร เขต 1,201,พลังศรัทธา,27,นางสาว กันญภัทร นครังสุ,TRUE,พลศธ.,,,
A7701,กรุงเทพมหานคร เขต 1,190,ประชาธรรมไทย,28,นางสาว หนึ่งฤทัย หัสดิน,TRUE,ปธท.,,,
A7701,กรุงเทพมหานคร เขต 1,211,ภาคีเครือข่ายไทย,29,นาง อรุณรัตน์ ศิลปธรรมธาดา,TRUE,ภคท.,,,
A7701,กรุงเทพมหานคร เขต 1,144,ไทรักธรรม,30,นาย ภฤศ วัฒนธาดากุล,TRUE,ท.ธ.,,,
A7702,กรุงเทพมหานคร เขต 2,181,รวมพลังประชาชาติไทย,1,นาย ณัฏฐพัชร์ กวินกนกกัลป์,TRUE,รปช.,,,
A7702,กรุงเทพมหานคร เขต 2,192,พลังประชารัฐ,2,นางสาว พัชรินทร์ ซำศิริพงษ์,TRUE,พปชร.,,,
A7702,กรุงเทพมหานคร เขต 2,063,ภูมิใจไทย,3,นางสาว อุไร อนันตสิน,TRUE,ภท.,,,
A7702,กรุงเทพมหานคร เขต 2,001,ประชาธิปัตย์,4,นางสาว อรอนงค์ กาญจนชูศักดิ์,TRUE,ปชป.,,,
A7702,กรุงเทพมหานคร เขต 2,177,อนาคตใหม่,5,นางสาว พัสวี ภัทรพุทธากร,TRUE,อนค.,,,
A7702,กรุงเทพมหานคร เขต 2,145,เสรีรวมไทย,6,นาง ชัญญา บุญเกิด,TRUE,สร.,,,
A7702,กรุงเทพมหานคร เขต 2,149,เพื่อชาติ,7,นางสาว ภัทรกันย์ กิจวิชา,TRUE,พ.พ.ช.,,,
A7702,กรุงเทพมหานคร เขต 2,187,ประชาชาติ,8,นาง พิมพาภรณ์ พานทอง,TRUE,ปช.,,,
A7702,กรุงเทพมหานคร เขต 2,153,พลังประชาธิปไตย,9,นาย นพรุจ วรชิตวุฒิกุล,TRUE,พป.,,,
A7702,กรุงเทพมหานคร เขต 2,077,ไทยรักษาชาติ,10,หม่อมหลวง ณัฏฐพล เทวกุล,TRUE,ทษช.,,,
A7702,กรุงเทพมหานคร เขต 2,055,ชาติไทยพัฒนา,11,นางสาว ศิรภัสสร พิเนตร,TRUE,ชทพ.,,,
A7702,กรุงเทพมหานคร เขต 2,176,ประชาชนปฏิรูป,12,นางสาว นิธินันท์ นิธิวชิระพงศ์,TRUE,ปชช.,,,
A7702,กรุงเทพมหานคร เขต 2,045,ชาติพัฒนา,13,นางสาว ปุณฐ์นัฐย์ดา อิสริยาพร,TRUE,ชพน.,,,
A7702,กรุงเทพมหานคร เขต 2,041,เพื่อแผ่นดิน,14,นาย พัชรวีร์ พรหมวงศ์,TRUE,พผ.,,,
A7702,กรุงเทพมหานคร เขต 2,172,ประชาภิวัฒน์,15,นาย ธีระ ธรรมลักขณา,TRUE,ปชภ.,,,
A7702,กรุงเทพมหานคร เขต 2,129,ถิ่นกาขาวชาววิไล,16,นาย รชต ตันตระกูล,TRUE,พถกข.,,,
A7702,กรุงเทพมหานคร เขต 2,154,ภราดรภาพ,17,นาย ธนบุรี วสุธาวาณิช,TRUE,ภดภ.,,,
A7702,กรุงเทพมหานคร เขต 2,133,รักษ์ผืนป่าประเทศไทย,18,นางสาว สิริมา ธารีจารุ,TRUE,ทป.,,,
A7702,กรุงเทพมหานคร เขต 2,193,เศรษฐกิจใหม่,19,นาย ชัยวัฒน์ ชื่นสุขสันต์,TRUE,ศม.,,,
A7702,กรุงเทพมหานคร เขต 2,118,ครูไทยเพื่อประชาชน,20,นาย สุรวัชร์ ทองรอด,TRUE,ค.พ.ช.,,,
A7702,กรุงเทพมหานคร เขต 2,188,แผ่นดินธรรม,21,นาย เทียนชัย วงศ์นวภรณ์,TRUE,ผธ.,,,
A7702,กรุงเทพมหานคร เขต 2,171,มติประชา,22,นาย ภควุฒิ งามพัฒนพงศ์ชัย,TRUE,มปช.,,,
A7702,กรุงเทพมหานคร เขต 2,186,พลังชาติไทย,23,นาย ภูริต มนูปรัญญานนท์,TRUE,พพชท.,,,
A7702,กรุงเทพมหานคร เขต 2,191,ประชานิยม,24,นาย เมธานนท์ สุรเมธีกุล,TRUE,ปย.,,,
A7702,กรุงเทพมหานคร เขต 2,198,พลังสังคม,25,พันตรี อำนาจ ศิลปาจารย์,TRUE,พ.พ.ส.,,,
A7702,กรุงเทพมหานคร เขต 2,203,กลาง,26,นาย อัศจรรย์ เขมกานนท์,TRUE,พก,,,
A7702,กรุงเทพมหานคร เขต 2,211,ภาคีเครือข่ายไทย,27,นาย ธงชัย ทองอยู่เลิศ,TRUE,ภคท.,,,
A7702,กรุงเทพมหานคร เขต 2,190,ประชาธรรมไทย,28,นาย วิทยา อิบรอฮีม,TRUE,ปธท.,,,
A7702,กรุงเทพมหานคร เขต 2,004,มหาชน,29,นาย ศิวกร ซิมมณี,TRUE,พมช.,,,
A7702,กรุงเทพมหานคร เขต 2,209,สามัญชน,30,นางสาว ภัทร์นฤน วงศ์กาศ,TRUE,พสมช,,,
A7702,กรุงเทพมหานคร เขต 2,124,พลังท้องถิ่นไท,31,นางสาว เพ็ญลดา ครุธโกษา,TRUE,ทถท.,,,
A7703,กรุงเทพมหานคร เขต 3,077,ไทยรักษาชาติ,1,นาย พงษ์พิสุทธิ์ จินตโสภณ,TRUE,ทษช.,,,
A7703,กรุงเทพมหานคร เขต 3,172,ประชาภิวัฒน์,2,นาย สกนธ์ กัปปิยจรรยา,TRUE,ปชภ.,,,
A7703,กรุงเทพมหานคร เขต 3,192,พลังประชารัฐ,3,นาย เนวินธุ์ ช่อชัยทิพฐ์,TRUE,พปชร.,,,
A7703,กรุงเทพมหานคร เขต 3,176,ประชาชนปฏิรูป,4,นางสาว ปณตพร โอฬารฤทธินันท์,TRUE,ปชช.,,,
A7703,กรุงเทพมหานคร เขต 3,181,รวมพลังประชาชาติไทย,5,นาย จุมพล จันทร์จิระ,TRUE,รปช.,,,
A7703,กรุงเทพมหานคร เขต 3,124,พลังท้องถิ่นไท,6,นางสาว ธิมล ไตรรัตน์วิโรจน์,TRUE,ทถท.,,,
A7703,กรุงเทพมหานคร เขต 3,175,พลังธรรมใหม่,7,นาง นงลักษณ์ ติรกาญจนา,TRUE,พธม.,,,
A7703,กรุงเทพมหานคร เขต 3,187,ประชาชาติ,8,นางสาว วิลนันต์ จันธนนิโรจน์,TRUE,ปช.,,,
A7703,กรุงเทพมหานคร เขต 3,055,ชาติไทยพัฒนา,9,นาย ศิระรังษี ปารมีอิทธิวงษ์,TRUE,ชทพ.,,,
A7703,กรุงเทพมหานคร เขต 3,149,เพื่อชาติ,10,นาย สันติ วิชัยพล,TRUE,พ.พ.ช.,,,
A7703,กรุงเทพมหานคร เขต 3,145,เสรีรวมไทย,11,นาย ไสว ทัศนีย์ภาพ,TRUE,สร.,,,
A7703,กรุงเทพมหานคร เขต 3,063,ภูมิใจไทย,12,นาย ณฐพนธ์ คงศิลา,TRUE,ภท.,,,
A7703,กรุงเทพมหานคร เขต 3,001,ประชาธิปัตย์,13,หม่อมหลวง อภิมงคล โสณกุล,TRUE,ปชป.,,,
A7703,กรุงเทพมหานคร เขต 3,177,อนาคตใหม่,14,นางสาว วรรณวรี ตะล่อมสิน,TRUE,อนค.,,,
A7703,กรุงเทพมหานคร เขต 3,045,ชาติพัฒนา,15,นาย เอกรัฐ เลิศรัตนชัยกิจ,TRUE,ชพน.,,,
A7703,กรุงเทพมหานคร เขต 3,191,ประชานิยม,16,นาย ปฐวี ชัยวัฒน์,TRUE,ปย.,,,
A7703,กรุงเทพมหานคร เขต 3,154,ภราดรภาพ,17,นาง ธนัชพร วงษ์ทองทิว,TRUE,ภดภ.,,,
A7703,กรุงเทพมหานคร เขต 3,180,ไทยศรีวิไลย์,18,นาย ธนชัย ตั้งตรงสากล,TRUE,ทศล.,,,
A7703,กรุงเทพมหานคร เขต 3,133,รักษ์ผืนป่าประเทศไทย,19,นาย สิทธิกร หล่อกัณภัย,TRUE,ทป.,,,
A7703,กรุงเทพมหานคร เขต 3,193,เศรษฐกิจใหม่,20,นาย วิทยา ตั้งสุวรรณวงศ์,TRUE,ศม.,,,
A7703,กรุงเทพมหานคร เขต 3,118,ครูไทยเพื่อประชาชน,21,นาย อุปถัมภ์ พรรณสังข์,TRUE,ค.พ.ช.,,,
A7703,กรุงเทพมหานคร เขต 3,186,พลังชาติไทย,22,นาย กิตตน์ รุ่งณรงค์รักษ์,TRUE,พพชท.,,,
A7703,กรุงเทพมหานคร เขต 3,155,พลังไทยรักชาติ,23,นางสาว ดวงกมล อดุลย์เศรณี,TRUE,พทรช.,,,
A7703,กรุงเทพมหานคร เขต 3,198,พลังสังคม,24,ร.ต. ศรันย์วิทย์ เหมรักษ์,TRUE,พ.พ.ส.,,,
A7703,กรุงเทพมหานคร เขต 3,200,พลังไทสร้างชาติ,25,นาย พิสิษฐ์ เจียมจิรอานนท์,TRUE,พทช.,,,
A7703,กรุงเทพมหานคร เขต 3,109,ประชาธิปไตยใหม่,26,นาย ชมน์สฤษฏ์ รัตนชัยเดชา,TRUE,ปธม.,,,
A7703,กรุงเทพมหานคร เขต 3,171,มติประชา,27,นาย เพียรชัย องค์ศรีตระกูล,TRUE,มปช.,,,
A7703,กรุงเทพมหานคร เขต 3,201,พลังศรัทธา,28,นางสาว พัชรินทร์ ประสพสุข,TRUE,พลศธ.,,,
A7703,กรุงเทพมหานคร เขต 3,004,มหาชน,29,นางสาว ไอยพราว พัชร์ปวริศร์,TRUE,พมช.,,,
A7703,กรุงเทพมหานคร เขต 3,190,ประชาธรรมไทย,30,นางสาว ปัญนิษา จำรัสธนเดช,TRUE,ปธท.,,,
A7703,กรุงเทพมหานคร เขต 3,188,แผ่นดินธรรม,31,นางสาว ภัทรา นิทัศนานนทชัย,TRUE,ผธ.,,,
A7703,กรุงเทพมหานคร เขต 3,211,ภาคีเครือข่ายไทย,32,นาย สุรสิทธิ์ ผาบชมภู,TRUE,ภคท.,,,
A7703,กรุงเทพมหานคร เขต 3,144,ไทรักธรรม,33,นาย กฤษณะ เนตร์ชัยรัตน์,TRUE,ท.ธ.,,,
A7704,กรุงเทพมหานคร เขต 4,149,เพื่อชาติ,1,นาย บุญเลิศ นุ้ยเมือง,TRUE,พ.พ.ช.,,,
A7704,กรุงเทพมหานคร เขต 4,177,อนาคตใหม่,2,นาย กรณ์ จตุวิมล,TRUE,อนค.,,,
A7704,กรุงเทพมหานคร เขต 4,145,เสรีรวมไทย,3,นางสาว เดือนเพ็ญ ยวงสูงเนิน,TRUE,สร.,,,
A7704,กรุงเทพมหานคร เขต 4,181,รวมพลังประชาชาติไทย,4,นาย พิรสุต จันทรานุวัฒน์,TRUE,รปช.,,,
A7704,กรุงเทพมหานคร เขต 4,063,ภูมิใจไทย,5,นาย เอกราช หวังนุช,TRUE,ภท.,,,
A7704,กรุงเทพมหานคร เขต 4,192,พลังประชารัฐ,6,นาง กรณิศ งามสุคนธ์รัตนา,TRUE,พปชร.,,,
A7704,กรุงเทพมหานคร เขต 4,045,ชาติพัฒนา,7,นางสาว เมลิสา มหาพล,TRUE,ชพน.,,,
A7704,กรุงเทพมหานคร เขต 4,187,ประชาชาติ,8,นาย มีชัย ออสุวรรณ,TRUE,ปช.,,,
A7704,กรุงเทพมหานคร เขต 4,172,ประชาภิวัฒน์,9,นาย นรินทร์ โกศลรุ่งเรือง,TRUE,ปชภ.,,,
A7704,กรุงเทพมหานคร เขต 4,180,ไทยศรีวิไลย์,10,นาย ศุภฤกษ์ ธนาพัชรมนฑ์,TRUE,ทศล.,,,
A7704,กรุงเทพมหานคร เขต 4,001,ประชาธิปัตย์,11,นาย อนุชา บูรพชัยศรี,TRUE,ปชป.,,,
A7704,กรุงเทพมหานคร เขต 4,176,ประชาชนปฏิรูป,12,นาย สมชาย ชีวเกรียงไกร,TRUE,ปชช.,,,
A7704,กรุงเทพมหานคร เขต 4,004,มหาชน,13,นาย จักรกรินทร์ สิงหนุต,TRUE,พมช.,,,
A7704,กรุงเทพมหานคร เขต 4,055,ชาติไทยพัฒนา,14,นางสาว สกุลทิพย์ วิชญาโนทัย,TRUE,ชทพ.,,,
A7704,กรุงเทพมหานคร เขต 4,154,ภราดรภาพ,15,นาย สันทัด อัศวมั่นคงเจริญ,TRUE,ภดภ.,,,
A7704,กรุงเทพมหานคร เขต 4,133,รักษ์ผืนป่าประเทศไทย,16,นาง สุธีรัชต์ อมรพงศาพันธ์,TRUE,ทป.,,,
A7704,กรุงเทพมหานคร เขต 4,124,พลังท้องถิ่นไท,17,นาย อดิธร ศรีประเสริฐ,TRUE,ทถท.,,,
A7704,กรุงเทพมหานคร เขต 4,077,ไทยรักษาชาติ,18,นาย นวธันย์ ธวัชวงศ์เดชากุล,TRUE,ทษช.,,,
A7704,กรุงเทพมหานคร เขต 4,191,ประชานิยม,19,นาย พันเทพ หงษ์สุมาลย์,TRUE,ปย.,,,
A7704,กรุงเทพมหานคร เขต 4,186,พลังชาติไทย,20,นาย ธนเสฏฐ์ รัตนสมบูรณ์,TRUE,พพชท.,,,
A7704,กรุงเทพมหานคร เขต 4,193,เศรษฐกิจใหม่,21,นาย ธนภณ ธัญธนสกุล,TRUE,ศม.,,,
A7704,กรุงเทพมหานคร เขต 4,002,ประชากรไทย,22,นาย ธนเดช ไชยพฤกษ์,TRUE,ปชท.,,,
A7704,กรุงเทพมหานคร เขต 4,118,ครูไทยเพื่อประชาชน,23,นาย วุฒิวัฒน์ ธนินพัฒนรัตน์,TRUE,ค.พ.ช.,,,
A7704,กรุงเทพมหานคร เขต 4,109,ประชาธิปไตยใหม่,24,นางสาว ปุณณ์ภัสสร จีรวิวัฒนชัย,TRUE,ปธม.,,,
A7704,กรุงเทพมหานคร เขต 4,195,พลังรัก,25,นาย ณัฐรัตน์ ไหลพิริยกุล,TRUE,พลร.,,,
A7704,กรุงเทพมหานคร เขต 4,171,มติประชา,26,นาย นิพนธ์ ฐิติภัค,TRUE,มปช.,,,
A7704,กรุงเทพมหานคร เขต 4,190,ประชาธรรมไทย,27,นาง กาญจนาภา สิทธิคุณาพันธุ์,TRUE,ปธท.,,,
A7704,กรุงเทพมหานคร เขต 4,200,พลังไทสร้างชาติ,28,นาย สมพิศ ผอบเพ็ชร,TRUE,พทช.,,,
A7704,กรุงเทพมหานคร เขต 4,173,พลเมืองไทย,29,นางสาว จิรากัญ มากบุญธรรม,TRUE,พพพ.,,,
A7704,กรุงเทพมหานคร เขต 4,201,พลังศรัทธา,30,นางสาว ณัฐรมณ์ ลิ้นลา,TRUE,พลศธ.,,,
A7704,กรุงเทพมหานคร เขต 4,144,ไทรักธรรม,31,นางสาว ดารารัตน์ สีแดง,TRUE,ท.ธ.,,,
A7704,กรุงเทพมหานคร เขต 4,211,ภาคีเครือข่ายไทย,32,นาย ฉัตรชัย คงเกิด,TRUE,ภคท.,,,
A7705,กรุงเทพมหานคร เขต 5,045,ชาติพัฒนา,1,นาย ยงยุทธ วงศ์ธีระสูตร,TRUE,ชพน.,,,
A7705,กรุงเทพมหานคร เขต 5,192,พลังประชารัฐ,2,นางสาว อรพินทร์ เพชรทัต,TRUE,พปชร.,,,
A7705,กรุงเทพมหานคร เขต 5,187,ประชาชาติ,3,นาย อภิเดช ชยานนท์เกสรี,TRUE,ปช.,,,
A7705,กรุงเทพมหานคร เขต 5,063,ภูมิใจไทย,4,นาย ธัชพงศ์ ชูดำ,TRUE,ภท.,,,
A7705,กรุงเทพมหานคร เขต 5,176,ประชาชนปฏิรูป,5,นาย สมชาย ดุรงค์เดช,TRUE,ปชช.,,,
A7705,กรุงเทพมหานคร เขต 5,180,ไทยศรีวิไลย์,6,นางสาว ณฐบดี อภิญญาตกุล,TRUE,ทศล.,,,
A7705,กรุงเทพมหานคร เขต 5,145,เสรีรวมไทย,7,นาย กฤต เลิศเศรษฐการ,TRUE,สร.,,,
A7705,กรุงเทพมหานคร เขต 5,177,อนาคตใหม่,8,นาย อดิศร โพธิ์อ่าน,TRUE,อนค.,,,
A7705,กรุงเทพมหานคร เขต 5,001,ประชาธิปัตย์,9,นาย ธนา ชีรวินิจ,TRUE,ปชป.,,,
A7705,กรุงเทพมหานคร เขต 5,175,พลังธรรมใหม่,10,นาง กรรธิมา สันติสุข,TRUE,พธม.,,,
A7705,กรุงเทพมหานคร เขต 5,055,ชาติไทยพัฒนา,11,นาย สุทักษ์ จิระรัตนวงศ์,TRUE,ชทพ.,,,
A7705,กรุงเทพมหานคร เขต 5,172,ประชาภิวัฒน์,12,นาย ศุภศักดิ์ บุญญะสุต,TRUE,ปชภ.,,,
A7705,กรุงเทพมหานคร เขต 5,034,เพื่อไทย,13,นาย ประเดิมชัย บุญช่วยเหลือ,TRUE,พท.,,,
